Mitgliedsstaaten,soll mitnehmen,"gebührende Achtung der Unabhängigkeit des Berufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,sollte nehmen,befördern
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit der Rolle
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit der Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Berufs und der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit der Rolle
Mitgliedsstaaten,wird Maßnahmen ergreifen,"Respekt vor der Unabhängigkeit des Anwaltsberufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
angemessene Maßnahmen,fördern als,gemäß Absatz 2
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Unabhängigkeit der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Anwaltsberufs und seiner Rolle
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Rolle
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt für die Unabhängigkeit und Rolle dieser Personen
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Rolle der Verantwortlichen
angemessene Maßnahmen,Förderung der Bereitstellung als,nach Absatz 2 an Rechtsanwälte
Mittel,Förderung der Bereitstellung als,an Anwälte verwiesen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit des Berufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt für die Unabhängigkeit und Rolle dieser Personen
Mitgliedsstaaten,sollte nehmen,fördern
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit des Berufsstandes und der Rolle
Mitgliedsstaaten,soll mitnehmen,"Respekt vor der Unabhängigkeit des Anwaltsberufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Berufs und der Rolle der Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Unabhängigkeit des Berufs und seiner Rolle
Mitgliedsstaaten,wird Maßnahmen ergreifen,"Respekt vor der Unabhängigkeit des Berufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Unabhängigkeit der Verantwortlichen
angemessene Maßnahmen,fördern,Bestimmung
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Anwaltsberufs und der Rolle der Verantwortlichen
angemessene Maßnahmen,Förderung der Bereitstellung als,gemäß Absatz 2
Mitgliedsstaaten,wird Maßnahmen ergreifen,"gebührende Achtung der Unabhängigkeit des Anwaltsberufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit des Berufs und der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Rolle dieser
Mitgliedsstaaten,soll mitnehmen,"gebührende Achtung der Unabhängigkeit des Anwaltsberufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit
Mittel,fördern als,an Anwälte verwiesen
Mittel,fördern,Bestimmung
Mitgliedsstaaten,sollte nehmen,angemessene Maßnahmen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit des Anwaltsberufs und der Rolle der Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Rolle
Mitgliedsstaaten,soll mitnehmen,gebührende Achtung der Unabhängigkeit des Anwaltsberufs und der Rolle der für die Ausbildung Verantwortlichen
angemessene Maßnahmen,fördern als,nach Absatz 2 an Rechtsanwälte
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit der Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,gebührende Achtung der Unabhängigkeit der für die Ausbildung von Rechtsanwälten Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit des Berufs und seiner Rolle
Mittel,Förderung der Bereitstellung als,gemäß Absatz 2
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Rolle der Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,respektieren
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit der für die Ausbildung von Rechtsanwälten Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit des Anwaltsberufs und seiner Rolle
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Berufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,"gebührende Achtung der Unabhängigkeit des Berufs und der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mittel,Förderung der Bereitstellung als,verwiesen
Mitgliedsstaaten,soll mitnehmen,gebührende Achtung der Unabhängigkeit des Berufs und der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührende Achtung der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit des Berufes von der Rolle
Mitgliedsstaaten,soll mitnehmen,respektvoll
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit des Anwaltsberufs
Mittel,fördern als,gemäß Absatz 2
Mitgliedsstaaten,soll mitnehmen,"gebührender Respekt vor der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,soll mitnehmen,gebührende Achtung der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,soll mitnehmen,Achtung der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,"Respekt vor der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Unabhängigkeit der Rolle
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Rolle der Verantwortlichen
angemessene Maßnahmen,fördern,Bereitstellung von Schulungen
Mitgliedsstaaten,soll mitnehmen,gebührender Respekt vor der Rolle
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Rolle der Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Rolle dieser
Mitgliedsstaaten,soll mitnehmen,respektieren
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit des Anwaltsberufs
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit für die Rolle dieser Personen
Mitgliedsstaaten,wird Maßnahmen ergreifen,gebührender Respekt vor der Unabhängigkeit der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit für die Rolle dieser Personen
Mittel,fördern als,verwiesen
Mitgliedsstaaten,soll mitnehmen,"Respekt vor der Rolle derjenigen, die für die Ausbildung von Rechtsanwälten verantwortlich sind"
angemessene Maßnahmen,fördern als,verwiesen
Mittel,fördern als,nach Absatz 2 an Rechtsanwälte
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Rolle dieser
Mitgliedsstaaten,sollte nehmen,Mittel
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit des Anwaltsberufs und der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,soll mitnehmen,Respekt vor der Unabhängigkeit des Anwaltsberufs und der Rolle der für die Ausbildung Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit der Rolle
Mitgliedsstaaten,wird Maßnahmen ergreifen,Respekt vor der Unabhängigkeit der für die Ausbildung von Rechtsanwälten Verantwortlichen
Mitgliedsstaaten,wird Maßnahmen ergreifen,respektvoll
Ausbildung,beobachten,professionelle Standards
angemessene Ausbildung,beobachten,sicherstellen
Ausbildung,beobachten,sicherstellen
angemessene Ausbildung,beobachten,Standards
angemessene Ausbildung,beobachten,professionelle Standards
angemessene Ausbildung,beobachten,sicherstellen
professionelle Standards,sicherstellen,solche Dienstleistungen
Die Mitgliedstaaten fördern,Sind,bereitgestellt
Standards,sicherstellen,Dienstleistungen
Standards,sicherstellen,solche Dienstleistungen
ihren Kontakt,ist mit,Kinder
Ausbildung,beobachten,sicherstellen
Ausbildung,beobachten,Standards
professionelle Standards,sicherstellen,Dienstleistungen
Artikel 21 Datenerhebung durch die Mitgliedstaaten,soll an senden,Kommission
Artikel Datenerhebung Mitgliedstaaten,soll Daten an senden,Kommission
Artikel 21 Datenerhebung durch die Mitgliedstaaten,senden soll,Daten werden angezeigt
Artikel Datenerhebung Mitgliedstaaten,senden soll,Verfügbare Daten
Artikel 21 Datenerhebung durch die Mitgliedstaaten,senden soll,Daten
Artikel Datenerhebung Mitgliedstaaten,senden soll,Daten werden angezeigt
Artikel 21 Datenerhebung durch die Mitgliedstaaten,senden soll,verfügbare Daten werden angezeigt
Artikel 21 Datenerhebung durch die Mitgliedstaaten,soll Daten an senden,Kommission
Artikel Datenerhebung Mitgliedstaaten,senden soll,Daten
Artikel Datenerhebung Mitgliedstaaten,senden soll,verfügbare Daten werden angezeigt
Artikel 21 Datenerhebung durch die Mitgliedstaaten,senden soll,Verfügbare Daten
Artikel Datenerhebung Mitgliedstaaten,soll an senden,Kommission
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,Grüße
Artikel 22 Kosten für die Mitgliedstaaten,Grüße,Kosten
Sie,sind abgedeckt durch,Versicherung
Artikelkosten Mitgliedstaaten,Grüße,"Kosten, die sich aus der Anwendung von Artikel 8 ergeben"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig davon"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig vom Ergebnis"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Es sei denn, Grüße"
Artikelkosten Mitgliedstaaten,wird sich treffen,entstehende Kosten
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,Kosten
Artikelkosten Mitgliedstaaten,übernimmt die Kosten,"Es sei denn, Grüße"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung ergeben, unabhängig vom Ergebnis"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anmeldung ergeben, unabhängig vom Ausgang des Verfahrens"
Artikel 22 Kosten für die Mitgliedstaaten,Grüße,"Kosten, die sich aus der Anwendung von Artikel 8 ergeben"
Artikel 22 Kosten für die Mitgliedstaaten,Grüße,entstehende Kosten
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig davon"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung ergeben, unabhängig davon"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig vom Ausgang des Verfahrens"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anmeldung ergeben, unabhängig vom Ausgang des Verfahrens"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Es sei denn, Grüße"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig vom Ergebnis"
Artikel 22 Kosten für die Mitgliedstaaten,Grüße,"Kosten, die sich aus der Antragstellung ergeben"
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Antragstellung ergeben"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung der Artikel 7 und 8 ergeben, unabhängig vom Ausgang des Verfahrens"
Artikelkosten Mitgliedstaaten,übernimmt die Kosten,Grüße
Artikelkosten Mitgliedstaaten,Grüße,entstehende Kosten
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung ergeben, unabhängig vom Ergebnis"
Artikelkosten Mitgliedstaaten,Grüße,"Kosten, die sich aus der Antragstellung ergeben"
Artikelkosten Mitgliedstaaten,wird sich treffen,Kosten
Artikelkosten Mitgliedstaaten,wird sich treffen,Grüße
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,entstehende Kosten
Artikel 22 Kosten für die Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Anwendung ergeben, unabhängig davon"
Artikelkosten Mitgliedstaaten,wird sich treffen,"Kosten, die sich aus der Antragstellung ergeben"
Artikel 22 Kosten für die Mitgliedstaaten,übernimmt die Kosten,Grüße
Artikelkosten Mitgliedstaaten,Grüße,Kosten
Sie,sind abgedeckt durch,Krankenversicherung
Artikel 22 Kosten für die Mitgliedstaaten,übernimmt die Kosten,"Es sei denn, Grüße"
Schutzmaßnahmen,sind gewährleistet,Charta
Schutzmaßnahmen,sind gewährleistet,besondere
Artikel 23 Nichtregression Nichts,ist in,Richtlinie
Verfahrensgarantien,sind gewährleistet,besondere
Schutzmaßnahmen,Sind,sichergestellt
Verfahrensgarantien,Sind,sichergestellt
Verfahrensgarantien,sind gewährleistet,Charta
Gesetze,Zustände,Verwaltungsvorschriften
Gesetze notwendig,Gewalt,Vorschriften
Gesetze notwendig,Zustände,Vorschriften
Gesetze,Zustände,Bestimmungen
Gesetze,Zustände,Vorschriften
Gesetze,Gewalt,Verwaltungsvorschriften
Gesetze notwendig,Gewalt,Verwaltungsvorschriften
Gesetze notwendig,Zustände,Verwaltungsvorschriften
Gesetze,Gewalt,Bestimmungen
Gesetze notwendig,Gewalt,Bestimmungen
Mitgliedsstaaten,bringen soll,Gesetze
Mitgliedsstaaten,bringen soll,Gesetze notwendig
Gesetze notwendig,Zustände,Bestimmungen
Mitgliedsstaaten,soll reinbringen,Gewalt
Mitgliedsstaaten,soll Gesetze einbringen,Gewalt
Gesetze,Gewalt,Vorschriften
Sie,wird unverzüglich informieren,Kommission
Sie,wird darüber informieren,Kommission
Sie,wird dies unverzüglich mitteilen,Kommission
Sie,soll informieren,Kommission
Mitgliedsstaaten,adoptieren,Mittel
Sie,enthalten soll,Verweis auf Richtlinie
Sie,enthalten soll,Referenz
Mitgliedsstaaten,soll kommunizieren,Text der Gesetzesmaßnahmen
Mitgliedsstaaten,soll kommunizieren,Text der Maßnahmen des nationalen Rechts
Mitgliedsstaaten,soll kommunizieren,Text
Mitgliedsstaaten,kommunizieren soll,Kommission
Mitgliedsstaaten,soll kommunizieren,Maßnahmentext
Mitgliedsstaaten,soll Text mitteilen,Kommission
Sie,überdeckt von,Richtlinie
Sie,adoptieren,Feld
seine Veröffentlichung,ist in,Amtsblatt der Europäischen Union
Artikel 27 Adressaten,Ist,an die Mitgliedstaaten gerichtet
Artikel 27 Adressaten,Ist,angesprochen
Artikeladressaten,Ist,angesprochen
Artikeladressaten,Ist,an die Mitgliedstaaten gerichtet
Schlussfolgerungen zu Tampere,im Rat ist,Rat
29. November 2000,Im Rat ist,2
Programm,implementieren,Prinzip der Anerkennung von Entscheidungen
Programm,implementieren,Prinzip
Programm,implementieren,Grundsatz der gegenseitigen Anerkennung von Entscheidungen
Programm,Prinzip umsetzen,Strafsachen
Schlussfolgerungen zu Tampere,im Rat ist,2
Rechts,ist in,Strafverfahren
Programm,implementieren,Prinzip der gegenseitigen Anerkennung
Rechts,im Rat ist,2
Programm,implementieren,Prinzip der Anerkennung
Programm,Prinzip umsetzen,Angelegenheiten
29. November 2000,Im Rat ist,Rat
20. Oktober 2010,des RATES ist,2
Rechts,im Rat ist,Rat
20. Oktober 2010,des RATES ist,Rat
Erkennung,Ist,entworfen
Zusammenarbeit,auch verstärken,Schutz der Rechte des Einzelnen
gegenseitige Anerkennung,Ist,entworfen
gegenseitige Anerkennung,ist in,Strafsachen
andere,In,Strafjustizsysteme
Mitgliedsstaaten,haben,Vertrauen
Ausmaß,Ist,sehr abhängig
Ausmaß,Ist,sehr abhängig
Ausmaß,Ist,abhängig
Erkennung,effektiv arbeiten kann,Geist
Erkennung,operieren kann,nur Geist
Gegenseitige Anerkennung,effektiv arbeiten kann,nur Geist
Entscheidungen,ist in,Strafsachen
Erkennung,operieren kann,Geist
Gegenseitige Anerkennung,operieren kann,nur Geist
Gegenseitige Anerkennung,operieren kann,Geist
Gegenseitige Anerkennung,effektiv arbeiten kann,Geist
Erkennung,effektiv arbeiten kann,nur Geist
Artikel 48 2,Garantien,Respekt vor dem Recht auf Verteidigung
Artikel 2,Garantien,respektieren
Artikel 48 2,Garantien,Respekt vor dem Recht
Artikel 2,Garantien,Respekt vor dem Recht
Artikel 2,Garantien,Respekt vor dem Recht auf Verteidigung
Artikel 48 2,Garantien,respektieren
Richtlinie,Respekt,Rechte
Richtlinie,Sei,umgesetzt
Richtlinie,Sei,entsprechend umgesetzt
Bundesrepublik,Republik von,Österreich
Königreich,Haben,im Hinblick auf die Initiative des Königreichs Belgien
Bundesrepublik,Handeln in,Artikel 82 Absatz 2 Unterabsatz 1 dieser Verordnung
Deutschland,der Republik ist,Italienische Republik
zweiter Unterabsatz,der Punkt ist,B
Bundesrepublik,Herzogtum,Luxemburg
Königreich,Haben,Rücksicht auf Initiative
Bundesrepublik,Handeln in,Artikel 82 Absatz 2 Absatz 2 Absatz 2
Union,Ziel von,Aufrechterhaltung
Deutschland,der Republik ist,französische Republik
Bundesrepublik,Handeln in,Punkt des Unterabsatzes
Königreich,Haben,betrachten
Deutschland,der Republik ist,Großherzogtum
Königreich,Republik von,Finnland
Bundesrepublik,Republik von,Estland
Deutschland,der Republik ist,Rumänien
Deutschland,der Republik ist,Republik
Deutschland,der Republik ist,Republik
Deutschland,der Republik ist,Republik
Deutschland,der Republik ist,Königreich
Bundesrepublik,Handeln in,B
Bundesrepublik,Handeln in,Besonderer Punkt des zweiten Unterabsatzes von Artikel 82 2
Deutschland,der Republik ist,Portugiesische Republik
Union,wurde festgelegt,Ziel der Aufrechterhaltung
Bundesrepublik,Handeln in,Besonderer Punkt des Unterabsatzes von Artikel 82 Absatz 2
Union,wurde festgelegt,selbst
Schauspielkunst,ist in,Besonderer Punkt des zweiten Unterabsatzes von Artikel 82 Absatz 2
Bundesrepublik,Handeln in,bestimmter Punkt
Bundesrepublik,Handeln in,Besonderer Punkt des zweiten Unterabsatzes
Königreich,Haben,Rücksicht auf die Initiative des Königreichs
